target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,quality_flag
TGT0023097,ACC0012576,CMP0000014,2026-02-09,8,WHATSAPP,QUEUED,VALID
TGT0023098,ACC0003961,CMP0000078,2026-06-11,6,FIELD,EXPIRED,VALID
TGT0023099,ACC0014936,CMP0000095,2026-07-22,5,FIELD,SKIPPED,VALID
TGT0023100,ACC0011502,CMP0000018,2026-02-12,2,WHATSAPP,CONTACTED,VALID
TGT0023101,ACC0012176,CMP0000051,2026-03-31,6,FIELD,QUEUED,VALID
TGT0023102,ACC0008744,CMP0000077,2026-01-28,4,WHATSAPP,CONTACTED,VALID
TGT0023103,ACC0015120,CMP0000074,2026-06-01,5,SMS,SKIPPED,VALID
TGT0023104,ACC0025877,CMP0000002,2026-06-06,4,SMS,SKIPPED,VALID
TGT0023105,ACC0025987,CMP0000005,2026-02-01,5,VOICE,SKIPPED,VALID
TGT0023106,ACC0001762,CMP0000016,2026-03-19,3,SMS,SKIPPED,VALID
TGT0023107,ACC0020059,CMP0000046,2026-02-17,9,SMS,QUEUED,VALID
TGT0023108,ACC0023345,CMP0000037,2026-02-21,2,VOICE,SKIPPED,VALID
TGT0023109,ACC0002582,CMP0000061,2026-07-23,1,VOICE,EXPIRED,VALID
TGT0023110,ACC0020158,CMP0000076,2026-02-25,6,SMS,SKIPPED,VALID
TGT0023111,ACC0010732,CMP0000014,2026-03-14,5,WHATSAPP,CONTACTED,VALID
TGT0023112,ACC0010479,CMP0000024,2026-01-13,6,VOICE,QUEUED,VALID
TGT0023113,ACC0001308,CMP0000117,2026-05-21,10,SMS,CONTACTED,VALID
TGT0023114,ACC0010114,CMP0000095,2026-03-31,10,FIELD,QUEUED,VALID
TGT0023115,ACC0005599,CMP0000055,2026-05-07,10,WHATSAPP,SKIPPED,VALID
TGT0023116,ACC0007291,CMP0000057,2026-06-04,2,FIELD,QUEUED,VALID
TGT0023117,ACC0010205,CMP0000003,2026-07-25,6,SMS,SKIPPED,VALID
TGT0023118,ACC0000863,CMP0000039,2026-06-15,2,SMS,EXPIRED,VALID
TGT0023119,ACC0015767,CMP0000084,2026-06-03,10,FIELD,QUEUED,VALID
TGT0023120,ACC0021023,CMP0000019,2026-03-15,1,FIELD,QUEUED,VALID
TGT0023121,ACC0012914,CMP0000078,2026-04-22,6,VOICE,QUEUED,VALID
TGT0023122,ACC0025760,CMP0000004,2026-05-04,2,FIELD,SKIPPED,VALID
TGT0023123,ACC0027682,CMP0000110,2026-02-13,5,FIELD,CONTACTED,VALID
TGT0023124,ACC0022379,CMP0000023,2026-03-21,7,VOICE,CONTACTED,VALID
TGT0023125,ACC0021112,CMP0000101,2026-05-25,7,VOICE,QUEUED,VALID
TGT0023126,ACC0009222,CMP0000078,2026-03-14,3,FIELD,CONTACTED,VALID
TGT0023127,ACC0023102,CMP0000031,2026-03-25,6,SMS,QUEUED,VALID
TGT0023128,ACC0013461,CMP0000059,2026-07-29,10,FIELD,QUEUED,VALID
TGT0023129,ACC0020246,CMP0000078,2026-08-08,7,VOICE,CONTACTED,VALID
TGT0023130,ACC0014037,CMP0000018,2026-02-04,10,SMS,CONTACTED,VALID
TGT0023131,ACC0022070,CMP0000054,2026-05-16,3,WHATSAPP,SKIPPED,VALID
TGT0023132,ACC0006368,CMP0000032,2026-03-11,5,VOICE,QUEUED,VALID
TGT0023133,ACC0018460,CMP0000118,2026-07-29,5,VOICE,QUEUED,VALID
TGT0023134,ACC0007047,CMP0000055,2026-08-02,3,SMS,SKIPPED,VALID
TGT0023135,ACC0012326,CMP0000112,2026-01-12,10,FIELD,EXPIRED,VALID
TGT0023136,ACC0021770,CMP0000046,2026-04-05,4,WHATSAPP,SKIPPED,VALID
TGT0023137,ACC0026349,CMP0000102,2026-06-23,10,SMS,SKIPPED,VALID
TGT0023138,ACC0018487,CMP0000081,2026-06-08,3,SMS,CONTACTED,VALID
TGT0023139,ACC0014173,CMP0000056,2026-01-18,10,SMS,SKIPPED,VALID
TGT0023140,ACC0027887,CMP0000061,2026-01-25,9,VOICE,CONTACTED,VALID
TGT0023141,ACC0011316,CMP0000002,2026-02-22,5,VOICE,EXPIRED,VALID
TGT0023142,ACC0025421,CMP0000085,2026-04-25,4,SMS,CONTACTED,VALID
TGT0023143,ACC0026542,CMP0000110,2026-02-14,1,VOICE,EXPIRED,VALID
TGT0023144,ACC0008175,CMP0000061,2026-04-03,9,SMS,SKIPPED,VALID
TGT0023145,ACC0007599,CMP0000027,2026-05-18,8,SMS,QUEUED,VALID
TGT0023146,ACC0005110,CMP0000077,2026-06-06,7,VOICE,CONTACTED,VALID
TGT0023147,ACC0012323,CMP0000013,2026-07-27,2,WHATSAPP,QUEUED,VALID
TGT0023148,ACC0009948,CMP0000075,2026-07-01,1,WHATSAPP,EXPIRED,VALID
TGT0023149,ACC0002282,CMP0000041,2026-04-06,10,SMS,SKIPPED,VALID
TGT0023150,ACC0003990,CMP0000030,2026-07-31,8,VOICE,QUEUED,VALID
TGT0023151,ACC0025008,CMP0000092,2026-08-05,4,FIELD,EXPIRED,VALID
TGT0023152,ACC0018648,CMP0000064,2026-06-14,6,WHATSAPP,QUEUED,VALID
TGT0023153,ACC0025231,CMP0000080,2026-08-08,9,SMS,QUEUED,VALID
TGT0023154,ACC0014427,CMP0000090,2026-01-09,5,FIELD,EXPIRED,VALID
TGT0023155,ACC0003286,CMP0000063,2026-03-06,8,WHATSAPP,CONTACTED,VALID
TGT0023156,ACC0002360,CMP0000070,2026-07-09,4,FIELD,QUEUED,VALID
TGT0023157,ACC0011891,CMP0000002,2026-04-17,5,VOICE,CONTACTED,VALID
TGT0023158,ACC0008879,CMP0000064,2026-07-20,5,VOICE,EXPIRED,VALID
TGT0023159,ACC0027351,CMP0000091,2026-05-10,2,SMS,SKIPPED,VALID
TGT0023160,ACC0004407,CMP0000035,2026-05-14,10,FIELD,EXPIRED,VALID
TGT0023161,ACC0023622,CMP0000006,2026-07-16,3,WHATSAPP,CONTACTED,VALID
TGT0023162,ACC0012104,CMP0000019,2026-07-21,6,WHATSAPP,SKIPPED,VALID
TGT0023163,ACC0001661,CMP0000031,2026-04-30,6,SMS,CONTACTED,VALID
TGT0023164,ACC0028838,CMP0000110,2026-07-31,6,FIELD,QUEUED,VALID
TGT0023165,ACC0009887,CMP0000024,2026-06-22,3,WHATSAPP,SKIPPED,VALID
TGT0023166,ACC0025272,CMP0000074,2026-05-31,4,SMS,SKIPPED,VALID
TGT0023167,ACC0014227,CMP0000081,2026-05-06,10,WHATSAPP,CONTACTED,VALID
TGT0023168,ACC0023533,CMP0000078,2026-01-06,7,WHATSAPP,CONTACTED,VALID
TGT0023169,ACC0026742,CMP0000081,2026-01-07,1,WHATSAPP,QUEUED,VALID
TGT0023170,ACC0017982,CMP0000001,2026-07-31,7,WHATSAPP,EXPIRED,VALID
TGT0023171,ACC0018110,CMP0000027,2026-02-25,1,VOICE,CONTACTED,VALID
TGT0023172,ACC0029576,CMP0000093,2026-04-13,1,VOICE,CONTACTED,VALID
TGT0023173,ACC0016226,CMP0000058,2026-02-24,9,FIELD,QUEUED,VALID
TGT0023174,ACC0019752,CMP0000078,2026-02-06,6,VOICE,QUEUED,VALID
TGT0023175,ACC0001917,CMP0000047,2026-01-24,4,VOICE,QUEUED,VALID
TGT0023176,ACC0005913,CMP0000020,2026-03-22,8,VOICE,CONTACTED,VALID
TGT0023177,ACC0003388,CMP0000004,2026-03-11,4,WHATSAPP,SKIPPED,VALID
TGT0023178,ACC0009233,CMP0000072,2026-06-24,5,VOICE,EXPIRED,VALID
TGT0023179,ACC0011774,CMP0000117,2026-05-09,5,VOICE,EXPIRED,VALID
TGT0023180,ACC0010179,CMP0000108,2026-03-03,3,VOICE,CONTACTED,VALID
TGT0023181,ACC0018271,CMP0000066,2026-05-06,8,VOICE,QUEUED,VALID
TGT0023182,ACC0028160,CMP0000023,2026-07-10,5,WHATSAPP,CONTACTED,VALID
TGT0023183,ACC0025578,CMP0000061,2026-07-05,6,FIELD,EXPIRED,VALID
TGT0023184,ACC0023910,CMP0000003,2026-04-18,9,VOICE,SKIPPED,VALID
TGT0023185,ACC0027174,CMP0000053,2026-01-12,1,WHATSAPP,SKIPPED,VALID
TGT0023186,ACC0022337,CMP0000102,2026-03-04,2,FIELD,QUEUED,VALID
TGT0023187,ACC0000325,CMP0000023,2026-02-19,1,FIELD,QUEUED,VALID
TGT0023188,ACC0025847,CMP0000082,2026-03-20,1,FIELD,EXPIRED,VALID
TGT0023189,ACC0025288,CMP0000045,2026-06-04,6,SMS,EXPIRED,VALID
TGT0023190,ACC0021919,CMP0000085,2026-08-08,4,SMS,QUEUED,VALID
TGT0023191,ACC0014698,CMP0000095,2026-07-13,8,FIELD,CONTACTED,VALID
TGT0023192,ACC0008096,CMP0000042,2026-04-21,8,FIELD,CONTACTED,VALID
TGT0023193,ACC0011691,CMP0000051,2026-05-15,5,WHATSAPP,SKIPPED,VALID
TGT0023194,ACC0001652,CMP0000027,2026-04-07,7,VOICE,SKIPPED,VALID
TGT0023195,ACC0023767,CMP0000046,2026-07-09,7,WHATSAPP,EXPIRED,VALID
TGT0023196,ACC0019209,CMP0000066,2026-04-28,7,WHATSAPP,EXPIRED,VALID
TGT0023197,ACC0008491,CMP0000002,2026-02-21,10,SMS,SKIPPED,VALID
TGT0023198,ACC0028663,CMP0000026,2026-01-21,4,FIELD,SKIPPED,VALID
TGT0023199,ACC0012976,CMP0000116,2026-08-02,7,WHATSAPP,SKIPPED,VALID
TGT0023200,ACC0010452,CMP0000098,2026-04-13,8,VOICE,QUEUED,VALID
TGT0023201,ACC0009250,CMP0000046,2026-04-29,8,SMS,SKIPPED,VALID
TGT0023202,ACC0029765,CMP0000012,2026-02-16,10,VOICE,CONTACTED,VALID
TGT0023203,ACC0010032,CMP0000078,2026-05-19,6,SMS,SKIPPED,VALID
TGT0023204,ACC0004897,CMP0000120,2026-04-20,3,VOICE,EXPIRED,VALID
TGT0023205,ACC0013457,CMP0000106,2026-02-15,2,SMS,SKIPPED,VALID
TGT0023206,ACC0000962,CMP0000108,2026-08-06,5,SMS,QUEUED,VALID
TGT0023207,ACC0020021,CMP0000106,2026-02-09,6,FIELD,CONTACTED,VALID
TGT0023208,ACC0023170,CMP0000009,2026-05-22,4,WHATSAPP,CONTACTED,VALID
TGT0023209,ACC0022496,CMP0000080,2026-03-21,5,FIELD,SKIPPED,VALID
TGT0023210,ACC0005144,CMP0000036,2026-01-05,3,WHATSAPP,QUEUED,VALID
TGT0023211,ACC0025421,CMP0000086,2026-01-24,9,SMS,EXPIRED,VALID
TGT0023212,ACC0005494,CMP0000047,2026-04-17,8,VOICE,CONTACTED,VALID
TGT0023213,ACC0006045,CMP0000076,2026-06-26,3,WHATSAPP,SKIPPED,VALID
TGT0023214,ACC0018413,CMP0000011,2026-06-16,9,VOICE,CONTACTED,VALID
TGT0023215,ACC0011540,CMP0000069,2026-02-26,10,FIELD,QUEUED,VALID
TGT0023216,ACC0017306,CMP0000054,2026-07-11,6,FIELD,CONTACTED,VALID
TGT0023217,ACC0006112,CMP0000106,2026-02-10,5,SMS,EXPIRED,VALID
TGT0023218,ACC0017222,CMP0000108,2026-06-25,4,FIELD,SKIPPED,VALID
TGT0023219,ACC0004323,CMP0000108,2026-01-23,9,VOICE,QUEUED,VALID
TGT0023220,ACC0008850,CMP0000025,2026-01-09,6,VOICE,CONTACTED,VALID
TGT0023221,ACC0010882,CMP0000026,2026-06-18,10,SMS,EXPIRED,VALID
TGT0023222,ACC0003686,CMP0000103,2026-01-03,7,SMS,SKIPPED,VALID
TGT0023223,ACC0003217,CMP0000087,2026-06-12,8,VOICE,SKIPPED,VALID
TGT0023224,ACC0026844,CMP0000085,2026-06-02,1,SMS,EXPIRED,VALID
TGT0023225,ACC0029100,CMP0000085,2026-02-17,5,FIELD,QUEUED,VALID
TGT0023226,ACC0025142,CMP0000068,2026-02-22,9,FIELD,EXPIRED,VALID
TGT0023227,ACC0027279,CMP0000094,2026-04-16,8,VOICE,CONTACTED,VALID
TGT0023228,ACC0013455,CMP0000110,2026-04-04,3,FIELD,EXPIRED,VALID
TGT0023229,ACC0026140,CMP0000023,2026-04-28,4,FIELD,CONTACTED,VALID
TGT0023230,ACC0017698,CMP0000117,2026-05-01,4,VOICE,EXPIRED,VALID
TGT0023231,ACC0014852,CMP0000052,2026-07-04,7,WHATSAPP,EXPIRED,VALID
TGT0023232,ACC0014842,CMP0000003,2026-02-22,3,SMS,QUEUED,VALID
TGT0023233,ACC0007500,CMP0000036,2026-05-24,4,FIELD,QUEUED,VALID
TGT0023234,ACC0020937,CMP0000119,2026-05-10,9,WHATSAPP,EXPIRED,VALID
TGT0023235,ACC0009544,CMP0000088,2026-01-03,6,VOICE,EXPIRED,VALID
TGT0023236,ACC0004918,CMP0000098,2026-06-19,2,VOICE,QUEUED,VALID
TGT0023237,ACC0013869,CMP0000001,2026-08-02,4,WHATSAPP,CONTACTED,VALID
TGT0023238,ACC0011647,CMP0000041,2026-01-18,9,WHATSAPP,QUEUED,VALID
TGT0023239,ACC0015083,CMP0000097,2026-07-17,2,VOICE,EXPIRED,VALID
TGT0023240,ACC0022384,CMP0000115,2026-05-28,3,WHATSAPP,SKIPPED,VALID
TGT0023241,ACC0023219,CMP0000015,2026-04-14,5,FIELD,EXPIRED,VALID
TGT0023242,ACC0027702,CMP0000045,2026-07-03,9,SMS,CONTACTED,VALID
TGT0023243,ACC0026113,CMP0000029,2026-02-16,10,FIELD,QUEUED,VALID
TGT0023244,ACC0004651,CMP0000047,2026-01-09,8,FIELD,CONTACTED,VALID
TGT0023245,ACC0023462,CMP0000101,2026-01-20,10,FIELD,QUEUED,VALID
TGT0023246,ACC0000629,CMP0000083,2026-02-19,8,WHATSAPP,EXPIRED,VALID
TGT0023247,ACC0024891,CMP0000066,2026-08-08,1,SMS,SKIPPED,VALID
TGT0023248,ACC0010680,CMP0000105,2026-05-02,3,WHATSAPP,QUEUED,VALID
TGT0023249,ACC0013366,CMP0000026,2026-02-10,5,WHATSAPP,QUEUED,VALID
TGT0023250,ACC0024513,CMP0000030,2026-06-07,2,FIELD,CONTACTED,VALID
TGT0023251,ACC0001114,CMP0000026,2026-03-30,1,VOICE,SKIPPED,VALID
TGT0023252,ACC0011595,CMP0000092,2026-01-10,8,VOICE,CONTACTED,VALID
TGT0023253,ACC0007716,CMP0000043,2026-03-02,2,WHATSAPP,QUEUED,VALID
TGT0023254,ACC0021251,CMP0000111,2026-05-30,2,WHATSAPP,EXPIRED,VALID
TGT0023255,ACC0006750,CMP0000017,2026-07-10,5,SMS,SKIPPED,VALID
TGT0023256,ACC0002035,CMP0000025,2026-02-17,4,SMS,QUEUED,VALID
TGT0023257,ACC0002630,CMP0000018,2026-06-30,4,FIELD,EXPIRED,VALID
TGT0023258,ACC0017910,CMP0000112,2026-03-15,8,SMS,CONTACTED,VALID
TGT0023259,ACC0005724,CMP0000007,2026-04-03,6,SMS,CONTACTED,VALID
TGT0023260,ACC0014039,CMP0000113,2026-07-19,5,WHATSAPP,SKIPPED,VALID
TGT0023261,ACC0023177,CMP0000113,2026-04-28,9,WHATSAPP,SKIPPED,VALID
TGT0023262,ACC0018558,CMP0000116,2026-02-04,8,FIELD,SKIPPED,VALID
TGT0023263,ACC0017600,CMP0000112,2026-05-22,3,SMS,SKIPPED,VALID
TGT0023264,ACC0008018,CMP0000079,2026-01-31,7,VOICE,SKIPPED,VALID
TGT0023265,ACC0022201,CMP0000054,2026-05-09,5,VOICE,CONTACTED,VALID
TGT0023266,ACC0025326,CMP0000012,2026-04-13,1,VOICE,CONTACTED,VALID
TGT0023267,ACC0004963,CMP0000117,2026-05-22,7,FIELD,EXPIRED,VALID
TGT0023268,ACC0024183,CMP0000021,2026-03-30,2,FIELD,EXPIRED,VALID
TGT0023269,ACC0027831,CMP0000092,2026-05-14,6,SMS,EXPIRED,VALID
TGT0023270,ACC0029759,CMP0000036,2026-06-18,3,SMS,QUEUED,VALID
TGT0023271,ACC0004669,CMP0000030,2026-02-13,2,FIELD,EXPIRED,VALID
TGT0023272,ACC0013069,CMP0000090,2026-01-08,10,WHATSAPP,QUEUED,VALID
TGT0023273,ACC0012936,CMP0000021,2026-04-26,10,WHATSAPP,QUEUED,VALID
TGT0023274,ACC0011781,CMP0000107,2026-04-04,5,FIELD,CONTACTED,VALID
TGT0023275,ACC0016464,CMP0000033,2026-04-11,5,WHATSAPP,QUEUED,VALID
TGT0023276,ACC0006263,CMP0000056,2026-02-11,3,FIELD,QUEUED,VALID
TGT0023277,ACC0028138,CMP0000057,2026-01-11,6,VOICE,SKIPPED,VALID
TGT0023278,ACC0023342,CMP0000060,2026-05-09,7,FIELD,EXPIRED,VALID
TGT0023279,ACC0027275,CMP0000030,2026-03-05,7,VOICE,EXPIRED,VALID
TGT0023280,ACC0016645,CMP0000112,2026-05-14,8,VOICE,EXPIRED,VALID
TGT0023281,ACC0025409,CMP0000065,2026-02-15,4,FIELD,QUEUED,VALID
TGT0023282,ACC0023593,CMP0000033,2026-08-03,4,WHATSAPP,CONTACTED,VALID
TGT0023283,ACC0014017,CMP0000033,2026-06-06,2,WHATSAPP,EXPIRED,VALID
TGT0023284,ACC0013698,CMP0000012,2026-02-07,9,WHATSAPP,CONTACTED,VALID
TGT0023285,ACC0003037,CMP0000015,2026-03-02,10,VOICE,QUEUED,VALID
TGT0023286,ACC0002658,CMP0000029,2026-07-13,10,VOICE,SKIPPED,VALID
TGT0023287,ACC0003565,CMP0000006,2026-06-10,5,VOICE,SKIPPED,VALID
TGT0023288,ACC0005896,CMP0000044,2026-06-15,10,FIELD,CONTACTED,VALID
TGT0023289,ACC0009970,CMP0000062,2026-01-16,8,WHATSAPP,QUEUED,VALID
TGT0023290,ACC0000368,CMP0000024,2026-04-27,1,VOICE,CONTACTED,VALID
TGT0023291,ACC0021552,CMP0000069,2026-03-29,1,SMS,QUEUED,VALID
TGT0023292,ACC0026735,CMP0000013,2026-02-08,10,SMS,QUEUED,VALID
TGT0023293,ACC0014447,CMP0000076,2026-07-05,1,FIELD,SKIPPED,VALID
TGT0023294,ACC0026035,CMP0000066,2026-01-20,9,FIELD,EXPIRED,VALID
TGT0023295,ACC0022903,CMP0000041,2026-02-27,8,FIELD,EXPIRED,VALID
TGT0023296,ACC0026414,CMP0000005,2026-03-22,5,SMS,QUEUED,VALID
TGT0023297,ACC0009334,CMP0000009,2026-04-14,2,SMS,SKIPPED,VALID
TGT0023298,ACC0003387,CMP0000060,2026-03-16,9,SMS,CONTACTED,VALID
TGT0023299,ACC0028918,CMP0000069,2026-06-16,9,FIELD,QUEUED,VALID
TGT0023300,ACC0000600,CMP0000113,2026-04-26,4,VOICE,EXPIRED,VALID
TGT0023301,ACC0025810,CMP0000119,2026-04-02,1,VOICE,SKIPPED,VALID
TGT0023302,ACC0010153,CMP0000057,2026-03-17,9,VOICE,CONTACTED,VALID
TGT0023303,ACC0004686,CMP0000012,2026-04-24,3,VOICE,QUEUED,VALID
TGT0023304,ACC0017576,CMP0000104,2026-07-19,3,FIELD,EXPIRED,VALID
TGT0023305,ACC0014690,CMP0000090,2026-07-11,1,SMS,QUEUED,VALID
TGT0023306,ACC0020944,CMP0000105,2026-04-12,4,SMS,CONTACTED,VALID
TGT0023307,ACC0006969,CMP0000035,2026-01-03,9,SMS,CONTACTED,VALID
TGT0023308,ACC0016752,CMP0000089,2026-07-25,9,WHATSAPP,CONTACTED,VALID
TGT0023309,ACC0016542,CMP0000070,2026-06-15,9,WHATSAPP,SKIPPED,VALID
TGT0023310,ACC0002067,CMP0000093,2026-05-14,5,VOICE,QUEUED,VALID
TGT0023311,ACC0000267,CMP0000080,2026-01-18,6,FIELD,QUEUED,VALID
TGT0023312,ACC0004631,CMP0000015,2026-03-10,2,FIELD,QUEUED,VALID
TGT0023313,ACC0029038,CMP0000101,2026-05-11,2,FIELD,SKIPPED,VALID
TGT0023314,ACC0020096,CMP0000047,2026-05-14,5,SMS,SKIPPED,VALID
TGT0023315,ACC0008653,CMP0000074,2026-02-18,4,SMS,CONTACTED,VALID
TGT0023316,ACC0012252,CMP0000017,2026-05-26,5,SMS,QUEUED,VALID
TGT0023317,ACC0000699,CMP0000082,2026-02-27,9,FIELD,QUEUED,VALID
TGT0023318,ACC0028887,CMP0000104,2026-01-28,10,FIELD,CONTACTED,VALID
TGT0023319,ACC0001490,CMP0000088,2026-02-27,3,SMS,SKIPPED,VALID
TGT0023320,ACC0004286,CMP0000042,2026-05-26,3,VOICE,EXPIRED,VALID
TGT0023321,ACC0007907,CMP0000118,2026-07-04,2,WHATSAPP,SKIPPED,VALID
TGT0023322,ACC0008475,CMP0000047,2026-03-09,8,VOICE,EXPIRED,VALID
TGT0023323,ACC0005311,CMP0000070,2026-01-20,9,FIELD,QUEUED,VALID
TGT0023324,ACC0003895,CMP0000092,2026-03-05,3,FIELD,SKIPPED,VALID
TGT0023325,ACC0008920,CMP0000052,2026-01-10,3,VOICE,SKIPPED,VALID
TGT0023326,ACC0001337,CMP0000037,2026-01-22,6,WHATSAPP,EXPIRED,VALID
TGT0023327,ACC0007304,CMP0000101,2026-04-02,2,SMS,CONTACTED,VALID
TGT0023328,ACC0021982,CMP0000021,2026-03-30,8,VOICE,CONTACTED,VALID
TGT0023329,ACC0003800,CMP0000014,2026-04-08,4,WHATSAPP,CONTACTED,VALID
TGT0023330,ACC0000015,CMP0000112,2026-01-27,10,VOICE,CONTACTED,VALID
TGT0023331,ACC0001986,CMP0000055,2026-05-26,9,VOICE,CONTACTED,VALID
TGT0023332,ACC0023160,CMP0000071,2026-05-19,6,VOICE,SKIPPED,VALID
TGT0023333,ACC0024409,CMP0000043,2026-07-09,5,VOICE,SKIPPED,VALID
TGT0023334,ACC0006738,CMP0000022,2026-04-04,10,FIELD,EXPIRED,VALID
TGT0023335,ACC0000585,CMP0000069,2026-04-03,2,VOICE,EXPIRED,VALID
TGT0023336,ACC0016870,CMP0000059,2026-02-01,4,FIELD,CONTACTED,VALID
TGT0023337,ACC0023094,CMP0000013,2026-04-03,8,FIELD,QUEUED,VALID
TGT0023338,ACC0023452,CMP0000056,2026-06-06,5,WHATSAPP,QUEUED,VALID
TGT0023339,ACC0003345,CMP0000083,2026-05-17,10,SMS,QUEUED,VALID
TGT0023340,ACC0004221,CMP0000005,2026-05-25,8,FIELD,SKIPPED,VALID
TGT0023341,ACC0014738,CMP0000082,2026-05-21,4,SMS,SKIPPED,VALID
TGT0023342,ACC0024019,CMP0000064,2026-05-06,3,VOICE,SKIPPED,VALID
TGT0023343,ACC0005198,CMP0000009,2026-01-12,8,WHATSAPP,SKIPPED,VALID
TGT0023344,ACC0002376,CMP0000096,2026-02-09,8,VOICE,SKIPPED,VALID
TGT0023345,ACC0009433,CMP0000071,2026-06-19,2,WHATSAPP,CONTACTED,VALID
TGT0023346,ACC0018191,CMP0000077,2026-05-22,7,FIELD,EXPIRED,VALID
TGT0023347,ACC0027047,CMP0000101,2026-02-03,5,WHATSAPP,QUEUED,VALID
TGT0023348,ACC0008837,CMP0000104,2026-02-19,6,WHATSAPP,SKIPPED,VALID
TGT0023349,ACC0008985,CMP0000051,2026-08-04,6,SMS,SKIPPED,VALID
TGT0023350,ACC0014340,CMP0000100,2026-04-25,3,WHATSAPP,QUEUED,VALID
TGT0023351,ACC0021913,CMP0000053,2026-07-14,2,SMS,EXPIRED,VALID
TGT0023352,ACC0008923,CMP0000120,2026-04-17,2,FIELD,QUEUED,VALID
TGT0023353,ACC0016988,CMP0000094,2026-02-14,1,WHATSAPP,CONTACTED,VALID
TGT0023354,ACC0010146,CMP0000019,2026-05-06,8,WHATSAPP,SKIPPED,VALID
TGT0023355,ACC0013449,CMP0000045,2026-07-12,5,VOICE,QUEUED,VALID
TGT0023356,ACC0001896,CMP0000109,2026-03-04,1,WHATSAPP,EXPIRED,VALID
TGT0023357,ACC0023799,CMP0000004,2026-06-10,1,VOICE,EXPIRED,VALID
TGT0023358,ACC0021277,CMP0000107,2026-05-02,6,WHATSAPP,CONTACTED,VALID
TGT0023359,ACC0008361,CMP0000080,2026-07-03,7,WHATSAPP,QUEUED,VALID
TGT0023360,ACC0027033,CMP0000016,2026-06-28,6,VOICE,EXPIRED,VALID
TGT0023361,ACC0017783,CMP0000120,2026-05-08,4,FIELD,EXPIRED,VALID
TGT0023362,ACC0002401,CMP0000018,2026-03-20,7,WHATSAPP,CONTACTED,VALID
TGT0023363,ACC0023789,CMP0000087,2026-03-14,2,FIELD,SKIPPED,VALID
TGT0023364,ACC0004736,CMP0000056,2026-01-03,1,FIELD,QUEUED,VALID
TGT0023365,ACC0018708,CMP0000116,2026-04-05,4,FIELD,EXPIRED,VALID
TGT0023366,ACC0019604,CMP0000016,2026-07-31,4,WHATSAPP,SKIPPED,VALID
TGT0023367,ACC0008242,CMP0000039,2026-07-06,2,SMS,EXPIRED,VALID
TGT0023368,ACC0019102,CMP0000109,2026-01-03,8,FIELD,EXPIRED,VALID
TGT0023369,ACC0020230,CMP0000035,2026-02-15,7,FIELD,QUEUED,VALID
TGT0023370,ACC0004353,CMP0000037,2026-06-28,8,FIELD,EXPIRED,VALID
TGT0023371,ACC0017865,CMP0000051,2026-05-20,10,SMS,EXPIRED,VALID
TGT0023372,ACC0015488,CMP0000094,2026-07-14,3,WHATSAPP,CONTACTED,VALID
TGT0023373,ACC0014170,CMP0000018,2026-04-16,8,VOICE,EXPIRED,VALID
TGT0023374,ACC0028430,CMP0000024,2026-07-31,3,VOICE,EXPIRED,VALID
TGT0023375,ACC0025254,CMP0000096,2026-06-24,5,VOICE,EXPIRED,VALID
TGT0023376,ACC0011439,CMP0000012,2026-08-03,8,WHATSAPP,QUEUED,VALID
TGT0023377,ACC0019182,CMP0000111,2026-03-07,4,SMS,CONTACTED,VALID
TGT0023378,ACC0009332,CMP0000059,2026-08-08,7,WHATSAPP,EXPIRED,VALID
TGT0023379,ACC0001148,CMP0000022,2026-04-04,7,VOICE,EXPIRED,VALID
TGT0023380,ACC0018017,CMP0000061,2026-04-27,5,VOICE,SKIPPED,VALID
TGT0023381,ACC0018634,CMP0000072,2026-01-06,7,FIELD,SKIPPED,VALID
TGT0023382,ACC0009033,CMP0000035,2026-07-08,1,WHATSAPP,SKIPPED,VALID
TGT0023383,ACC0009407,CMP0000042,2026-03-18,1,SMS,SKIPPED,VALID
TGT0023384,ACC0003327,CMP0000067,2026-08-04,8,VOICE,SKIPPED,VALID
TGT0023385,ACC0001225,CMP0000049,2026-06-08,3,FIELD,CONTACTED,VALID
TGT0023386,ACC0007998,CMP0000106,2026-03-26,8,SMS,CONTACTED,VALID
TGT0023387,ACC0001752,CMP0000084,2026-03-20,2,WHATSAPP,CONTACTED,VALID
TGT0023388,ACC0007746,CMP0000091,2026-05-19,7,SMS,EXPIRED,VALID
TGT0023389,ACC0016863,CMP0000021,2026-01-20,10,SMS,CONTACTED,VALID
TGT0023390,ACC0022233,CMP0000072,2026-07-03,5,SMS,QUEUED,VALID
TGT0023391,ACC0007320,CMP0000094,2026-06-02,5,FIELD,CONTACTED,VALID
TGT0023392,ACC0013929,CMP0000058,2026-05-06,3,WHATSAPP,SKIPPED,VALID
TGT0023393,ACC0028358,CMP0000004,2026-01-27,9,WHATSAPP,CONTACTED,VALID
TGT0023394,ACC0005234,CMP0000102,2026-06-27,6,FIELD,EXPIRED,VALID
TGT0023395,ACC0017948,CMP0000024,2026-02-13,6,FIELD,CONTACTED,VALID
TGT0023396,ACC0021763,CMP0000118,2026-06-06,8,VOICE,EXPIRED,VALID
TGT0023397,ACC0010075,CMP0000119,2026-06-02,5,VOICE,QUEUED,VALID
TGT0023398,ACC0007244,CMP0000013,2026-07-25,4,WHATSAPP,QUEUED,VALID
